Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,35.0,35.0,35.0,41.66,41.0,42.0,1.0857142857142859,1.0857142857142856,1.0857142857142856,1.1680487804878048,1.1666666666666667,1.170731707317073
0.15000000000000002,29.185,28.0,31.0,37.396,35.0,39.0,1.2252156840934372,1.1428571428571428,1.3548387096774193,1.4456357789269552,1.3611111111111112,1.5
0.20000000000000004,24.663,23.0,27.0,32.004,29.0,34.0,1.702887984728637,1.5416666666666667,1.9259259259259258,1.7628233363817207,1.6206896551724137,1.90625
0.25000000000000006,20.232,17.0,23.0,25.087,23.0,28.0,2.1552798658401024,1.7647058823529411,2.565372670807453,2.4100197025357892,2.0833333333333335,2.740740740740741
0.30000000000000004,15.521,12.0,19.0,22.977,20.0,26.0,2.640118831039961,1.9230769230769231,3.2942647058823527,3.1348919542217253,2.6363636363636362,3.5655100334448155
0.3500000000000001,10.621,9.0,12.0,21.601,19.0,24.0,3.129845240870241,1.9972222222222225,4.166666666666667,3.852693043313158,3.2853896103896103,4.3478260869565215
0.40000000000000013,10.657,9.0,12.0,18.446,17.0,20.0,4.054993997668997,3.0,5.090909090909091,4.237807980736155,3.5549019607843135,4.941258169934641
0.4500000000000001,8.96,7.0,11.0,17.78,16.0,20.0,3.984108333333333,2.5,5.375624999999999,4.986443570937147,4.221354166666667,5.882516339869281
0.5000000000000001,8.681,7.0,10.0,16.259,14.0,18.0,4.493343145743145,2.5714285714285716,6.1,5.384412894226516,4.2491071428571425,6.4375
0.5500000000000002,8.881,7.0,11.0,14.995,13.0,17.0,4.798826984126984,3.0,6.557575757575756,5.786622570566688,4.427857142857143,7.0
0.6000000000000002,8.002,7.0,10.0,14.331,13.0,16.0,4.680233585858586,2.2857142857142856,6.777777777777778,6.625158602671838,5.357142857142857,7.8243697478991585
0.6500000000000001,7.676,6.0,10.0,13.774,12.0,16.0,4.0529456349206345,2.0,5.9,7.496747607539519,6.0,8.8003125
0.7000000000000002,7.603,6.0,9.0,13.388,11.0,16.0,4.28568134920635,2.1666666666666665,7.111111111111111,7.783076331511626,5.928434065934066,9.286263736263736
0.7500000000000002,7.796,7.0,9.0,11.146,10.0,12.0,4.81856746031746,2.5714285714285716,7.375,9.130478127428127,7.0,11.090909090909092
0.8000000000000003,7.023,6.0,8.0,9.859,9.0,11.0,4.800541666666666,2.5,7.125,10.886819696969699,8.555555555555555,12.8
0.8500000000000003,6.88,6.0,8.0,9.27,8.0,11.0,5.073910714285714,2.0,8.0,11.31603005050505,8.5,13.8
0.9000000000000002,5.882,4.0,7.0,9.503,7.0,12.0,5.114111904761905,2.0,8.166666666666666,11.99209137806638,8.888541666666667,15.5
0.9500000000000003,4.586,3.0,6.0,10.016,7.0,12.0,6.507066666666667,3.2,10.75,11.610699494949495,8.333333333333334,16.222916666666666
1.0000000000000002,4.897,4.0,6.0,9.109,7.0,11.0,5.760566666666667,2.0,9.6,12.934647763347762,9.554166666666667,17.11111111111111
