Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,37.0,37.0,37.0,39.661,39.0,40.0,1.081081081081081,1.0810810810810811,1.0810810810810811,1.176521153846154,1.175,1.1794871794871795
0.15000000000000002,33.415,32.0,34.0,33.165,31.0,35.0,1.264975323083779,1.2121212121212122,1.303030303030303,1.4350924822568323,1.3636363636363635,1.5
0.20000000000000004,27.945,26.0,29.024999999999977,28.732,27.0,31.0,1.6233602795671764,1.5,1.7666666666666666,1.8505296035979018,1.689378078817734,2.0344827586206895
0.25000000000000006,24.441,23.0,26.0,20.874,19.0,23.0,2.1132506080875646,1.9130434782608696,2.2802916666666664,2.5270347338547094,2.25,2.8095238095238093
0.30000000000000004,20.251,18.0,23.0,18.253,16.0,21.0,2.4381710163040315,1.9444444444444444,2.956567028985507,3.5039808327637276,2.9373958333333334,4.0
0.3500000000000001,15.493,14.0,17.0,16.733,15.0,19.0,2.6509160839977017,2.0,3.334374999999999,4.5170014232886135,3.9373958333333334,5.117647058823529
0.40000000000000013,14.305,13.0,16.0,14.786,13.0,17.0,3.480839353048912,2.5384615384615383,4.4009374999999995,4.8361151691445805,4.142857142857143,5.6
0.4500000000000001,13.792,12.0,15.0,12.952,11.0,15.0,3.5841160256410256,2.6666666666666665,4.643452380952381,5.798788628038628,4.833333333333333,6.6923076923076925
0.5000000000000001,13.408,12.0,15.0,11.544,10.0,13.0,4.449845221445221,3.3846153846153846,5.6,5.8313397380397385,4.363636363636363,7.181818181818182
0.5500000000000002,12.542,11.0,14.0,11.321,10.0,13.0,4.373009873459874,3.090719696969697,5.928571428571429,6.604627505827506,4.908863636363637,8.0
0.6000000000000002,12.259,11.0,13.0,10.077,9.0,11.0,5.036178255078256,3.6363636363636362,6.538461538461538,7.051343181818182,5.222222222222222,8.818181818181818
0.6500000000000001,11.582,10.0,13.0,9.867,9.0,11.0,4.9767472027972035,3.0,6.846153846153846,7.765279797979798,5.624375,9.7
0.7000000000000002,11.295,10.0,12.0,9.683,8.0,11.0,5.066112121212122,3.0,6.818560606060606,8.22195707070707,5.747916666666667,10.301590909090908
0.7500000000000002,9.92,9.0,11.0,9.041,8.0,10.0,5.680135353535354,3.111111111111111,7.7,9.191085137085137,6.25,11.666666666666666
0.8000000000000003,8.468,8.0,9.0,8.41,7.0,10.0,6.431,3.875,8.88888888888889,10.28954404761905,7.142857142857143,13.0
0.8500000000000003,8.456,8.0,9.0,7.692,6.0,9.0,6.970602777777778,4.25,9.666666666666666,10.506221428571429,6.428571428571429,13.75
0.9000000000000002,8.1,7.0,9.0,7.28,6.0,9.0,7.514306349206349,4.5,10.875,11.278435714285715,6.666666666666667,15.431746031746028
0.9500000000000003,8.739,7.0,10.0,5.859,4.0,7.0,7.372464682539683,4.222222222222222,11.625,13.784358333333333,8.665,18.14345238095238
1.0000000000000002,7.871,7.0,9.0,6.144,4.0,8.0,8.358640873015872,4.875,12.125,13.046821428571429,8.2,18.402499999999996
