Province,Birth,Death
ABRA,0.0,0.0038842858272774548
ABRA,0.0,0.010110990642439994
ABRA,0.0,0.013375679085213636
ABRA,0.0,0.013459012583239673
ABRA,0.0,0.013990290798047943
ABRA,0.0,0.016086343329391805
ABRA,0.0,0.01784742276263889
ABRA,0.0,0.01987831323878833
ABRA,0.0,0.020908453377400684
ABRA,0.0,0.021491315832501287
ABRA,0.0,0.021858842460936063
ABRA,0.0,0.02203662612786671
ABRA,0.0,0.022214280362072954
ABRA,0.0,0.02249055272734597
ABRA,0.0,0.02289804388610756
ABRA,0.0,0.023744314421326053
ABRA,0.0,0.023972021535936274
ABRA,0.0,0.024615589425479693
ABRA,0.0,0.025400453497676202
ABRA,0.0,0.02573230222944071
ABRA,0.0,0.026523292374663013
ABRA,0.0,0.027212733049908268
ABRA,0.0,0.027515983193950305
ABRA,0.0,0.027833364640986697
ABRA,0.0,0.028996977982554944
ABRA,0.0,0.02911398955751319
ABRA,0.0,0.029702849442439148
ABRA,0.0,0.030127497214129873
ABRA,0.0,0.030307985687663352
ABRA,0.0,0.030359181619997504
ABRA,0.0,0.03039530182126952
ABRA,0.0,0.03059949747129229
ABRA,0.0,0.030817582161196056
ABRA,0.0,0.031183255013571453
ABRA,0.0,0.03170651144746883
ABRA,0.0,0.03259120370459527
ABRA,0.0,0.032679516831434344
ABRA,0.0,0.03373588746005709
ABRA,0.0,0.03448699648121524
ABRA,0.0,0.0345034564576894
ABRA,0.0,0.03451885934766831
ABRA,0.0,0.03480406197391846
ABRA,0.0,0.03499143001211339
ABRA,0.0,0.03507861927940685
ABRA,0.0,0.03525369780650148
ABRA,0.0,0.03586036692606831
ABRA,0.0,0.036677841027474616
ABRA,0.0,0.03669100510060798
ABRA,0.0,0.036806352471746365
ABRA,0.0,0.03704159892252146
ABRA,0.0,0.03716312055185335
ABRA,0.0,0.03755477034325328
ABRA,0.0,0.037718819485074905
ABRA,0.0,0.037949007081950044
ABRA,0.0,0.03914854402111786
ABRA,0.0,0.03950622053444527
ABRA,0.0,0.039652639395525754
ABRA,0.0,0.04018454375212642
ABRA,0.0,0.040261886699411734
ABRA,0.0,0.04040234288102359
ABRA,0.0,0.0405893907599451
ABRA,0.0,0.040702069732999294
ABRA,0.0,0.04070575679347951
ABRA,0.0,0.041002344344346874
ABRA,0.0,0.04179530416059462
ABRA,0.0,0.041798888233790805
ABRA,0.0,0.04207118690481513
ABRA,0.0,0.04253846993898826
ABRA,0.0,0.042569316991021705
ABRA,0.0,0.04274784445448942
ABRA,0.0,0.04282720465460775
ABRA,0.0,0.042903446752164946
ABRA,0.0,0.04340839498667477
ABRA,0.0,0.043661062655278096
ABRA,0.0,0.043710319277054224
ABRA,0.0,0.04388785331313549
ABRA,0.0,0.04395906316693672
ABRA,0.0,0.044113587288601916
ABRA,0.0,0.04424313012406163
ABRA,0.0,0.04427146991250534
ABRA,0.0,0.04471566019148151
ABRA,0.0,0.04472207946280233
ABRA,0.0,0.04517222853915659
ABRA,0.0,0.045311078085684686
ABRA,0.0,0.04590486135674485
ABRA,0.0,0.04612643783628911
ABRA,0.0,0.04638288409584941
ABRA,0.0,0.04654437618428243
ABRA,0.0,0.046594614552130764
ABRA,0.0,0.04698431505938068
ABRA,0.0,0.047212559998607746
ABRA,0.0,0.04724013659449841
ABRA,0.0,0.04747597358793784
ABRA,0.0,0.04848765586660316
ABRA,0.0,0.04849727059620373
