Province,Birth,Death
ABRA,0.0,0.013047329064153821
ABRA,0.0,0.013266763626257562
ABRA,0.0,0.017731306755160752
ABRA,0.0,0.023008914845034024
ABRA,0.0,0.023684868632161987
ABRA,0.0,0.0236980960161834
ABRA,0.0,0.026112477136313313
ABRA,0.0,0.027171967330401316
ABRA,0.0,0.027768867587344228
ABRA,0.0,0.029446947802102087
ABRA,0.0,0.03183793963929555
ABRA,0.0,0.03197912933114483
ABRA,0.0,0.033044070428064086
ABRA,0.0,0.03329077372104862
ABRA,0.0,0.03434512946154677
ABRA,0.0,0.034643105557145504
ABRA,0.0,0.03565223069010524
ABRA,0.0,0.035986997128738464
ABRA,0.0,0.03620008342620878
ABRA,0.0,0.036617168249489525
ABRA,0.0,0.036800859325131455
ABRA,0.0,0.037495775361719996
ABRA,0.0,0.03758671804892637
ABRA,0.0,0.03770553220895636
ABRA,0.0,0.03891805747175806
ABRA,0.0,0.03930125374293581
ABRA,0.0,0.03976426846902184
ABRA,0.0,0.04044111829508907
ABRA,0.0,0.04146840535082365
ABRA,0.0,0.04215469182007376
ABRA,0.0,0.04276964367827559
ABRA,0.0,0.04424484316232621
ABRA,0.0,0.04504729545905782
ABRA,0.0,0.0453171527438113
ABRA,0.0,0.04557212827635419
ABRA,0.0,0.04612906512532416
ABRA,0.0,0.04633337982733943
ABRA,0.0,0.04650697459470286
ABRA,0.0,0.047229424400678
ABRA,0.0,0.04753578104950422
ABRA,0.0,0.04766194313633714
ABRA,0.0,0.04789920710948649
ABRA,0.0,0.0481944158832432
ABRA,0.0,0.048351197189570885
ABRA,0.0,0.04840686844240881
ABRA,0.0,0.04852917143448824
ABRA,0.0,0.04868014989017813
ABRA,0.0,0.04875853311500475
ABRA,0.0,0.04935261817407382
ABRA,0.0,0.04969703439542826
ABRA,0.0,0.05042946611909176
ABRA,0.0,0.05069928864499946
ABRA,0.0,0.05113499434122737
ABRA,0.0,0.051471414623453934
ABRA,0.0,0.05280559854298051
ABRA,0.0,0.05283077239290611
ABRA,0.0,0.0535613864753011
ABRA,0.0,0.0538366027623615
ABRA,0.0,0.05420430848702921
ABRA,0.0,0.05471002981791505
ABRA,0.0,0.05498524588485938
ABRA,0.0,0.05499101070450569
ABRA,0.0,0.05541807973326022
ABRA,0.0,0.05595171448691178
ABRA,0.0,0.0560478514431272
ABRA,0.0,0.05629342093915707
ABRA,0.0,0.05692293910361468
ABRA,0.0,0.05738739213849576
ABRA,0.0,0.057911992642082376
ABRA,0.0,0.05799531996727779
ABRA,0.0,0.05816288389234026
ABRA,0.0,0.05849842308518282
ABRA,0.0,0.060829845917224935
ABRA,0.0,0.060894235545372606
ABRA,0.0,0.061755804283888195
ABRA,0.0,0.06191048934598483
ABRA,0.0,0.06199833530146272
ABRA,0.0,0.062446117828531406
ABRA,0.0,0.06285415675371989
ABRA,0.0,0.0636102837936664
ABRA,0.0,0.06374510860219681
ABRA,0.0,0.06395912740119324
ABRA,0.0,0.06431913596986116
ABRA,0.0,0.06457794438247448
ABRA,0.0,0.06533969062907137
ABRA,0.0,0.06550382220059141
ABRA,0.0,0.06564067426190313
ABRA,0.0,0.06658589017374188
ABRA,0.0,0.06777001152236654
ABRA,0.0,0.0678265583236945
ABRA,0.0,0.06845645394045963
ABRA,0.0,0.06907523332279167
ABRA,0.0,0.07001143391371041
ABRA,0.0,0.07010186168983928
ABRA,0.0,0.07038770363583523
ABRA,0.0,0.0707849253171691
ABRA,0.0,0.07093814993405748
ABRA,0.0,0.07108800240692897
ABRA,0.0,0.07202944061806354
ABRA,0.0,0.0722008904487734
ABRA,0.0,0.07240565424140057
ABRA,0.0,0.07251765691771586
ABRA,0.0,0.07287097361749517
ABRA,0.0,0.0729382945470069
ABRA,0.0,0.07311802474675612
ABRA,0.0,0.07323432940509163
ABRA,0.0,0.07325672452146631
ABRA,0.0,0.07340115124149707
ABRA,0.0,0.07358003542430179
ABRA,0.0,0.07390087757764228
ABRA,0.0,0.07405169243851784
ABRA,0.0,0.07471379571168692
ABRA,0.0,0.0751423162377315
ABRA,0.0,0.07552454900994243
ABRA,0.0,0.07558569654234411
ABRA,0.0,0.07577411943863696
ABRA,0.0,0.07584250029500789
ABRA,0.0,0.07588797507672454
ABRA,0.0,0.0764208533141124
ABRA,0.0,0.07668922083094046
ABRA,0.0,0.07755098650153204
ABRA,0.0,0.07822592863680482
ABRA,0.0,0.07954379081302226
ABRA,0.0,0.07986073433021972
ABRA,0.0,0.08017701619933788
ABRA,0.0,0.08025444774740823
ABRA,0.0,0.08056703533779287
ABRA,0.0,0.08076830786098024
ABRA,0.0,0.08092972592029138
ABRA,0.0,0.08131694442123585
ABRA,0.0,0.08178486152555813
ABRA,0.0,0.081941178025528
ABRA,0.0,0.08203652057301257
ABRA,0.0,0.08220900000223752
ABRA,0.0,0.08225087098366446
ABRA,0.0,0.08230475355733805
ABRA,0.0,0.08230772444960088
ABRA,0.0,0.08294028186390887
ABRA,0.0,0.08303512528377076
ABRA,0.0,0.08332072199768621
ABRA,0.0,0.08451076073400694
ABRA,0.0,0.08520170299871038
ABRA,0.0,0.08549269069292784
ABRA,0.0,0.08578318788964392
ABRA,0.0,0.08590589028022332
ABRA,0.0,0.08724839977408369
ABRA,0.0,0.08747987893979754
ABRA,0.0,0.08752335715502779
ABRA,0.0,0.08769475932246983
ABRA,0.0,0.08793176273326042
ABRA,0.0,0.08831414643087683
ABRA,0.0,0.08838732396215827
ABRA,0.0,0.08879532187352823
ABRA,0.0,0.08886221739908459
ABRA,0.0,0.08974104852803126
ABRA,0.0,0.08994625561678919
ABRA,0.0,0.0901244876740512
ABRA,0.0,0.09060188018698023
ABRA,0.0,0.09111185507036818
ABRA,0.0,0.09125097494353622
ABRA,0.0,0.09199034368905397
ABRA,0.0,0.09214447275835937
ABRA,0.0,0.09239190383648269
ABRA,0.0,0.09291665040431883
ABRA,0.0,0.09305948312742864
ABRA,0.0,0.0938783136955007
ABRA,0.0,0.09414204301605335
ABRA,0.0,0.09575824365809936
ABRA,0.0,0.09600051416674969
ABRA,0.0,0.09630093424090475
ABRA,0.0,0.09655884553494491
ABRA,0.0,0.09778632625854408
ABRA,0.0,0.0986837305644671
ABRA,0.0,0.09893418117823044
ABRA,0.0,0.09901029895396339
ABRA,0.0,0.0994575931878058
ABRA,0.0,0.09955661351713543
ABRA,0.0,0.0998131903791263
ABRA,0.0,0.10066526587619297
ABRA,0.0,0.10069987356361719
ABRA,0.0,0.10291902381807395
ABRA,0.0,0.10415178894406067
ABRA,0.0,0.1059599333319804
ABRA,0.0,0.10687076404105939
ABRA,0.0,0.1075412690856635
ABRA,0.0,0.10815419315504049
ABRA,0.0,0.10827732881581999
ABRA,0.0,0.10904288086657202
ABRA,0.0,0.11123575578604206
ABRA,0.0,0.11296044820032425
ABRA,0.0,0.11338318444334934
ABRA,0.0,0.11408300019789668
ABRA,0.0,0.11491228808012832
ABRA,0.0,0.11634823540200996
ABRA,0.0,0.1176990510350068
ABRA,0.0,0.11919606742619691
ABRA,0.0,0.12019666491413279
ABRA,0.0,0.12142346149420515
ABRA,0.0,0.1223593766764961
ABRA,0.0,0.12284447325938104
ABRA,0.0,0.12416232615164836
ABRA,0.0,0.12447651045920449
ABRA,0.0,0.12645430033512806
ABRA,0.0,0.1269996772544081
ABRA,0.0,0.1319780630249327
ABRA,0.0,0.13394619880123404
ABRA,0.0,0.1345791440908567
ABRA,0.0,0.13468301515502787
ABRA,0.0,0.1366341213279977
ABRA,0.0,0.1373829648999555
ABRA,0.0,0.13991680058400746
ABRA,0.0,0.1409371394319146
ABRA,0.0,0.14218013099056018
ABRA,0.0,0.14850669319057308
ABRA,0.0,0.1498095912614288
ABRA,0.0,0.15344822958238158
ABRA,0.0,0.1549948500879374
ABRA,0.0,0.1555483803673493
ABRA,0.0,0.15644858010707058
ABRA,0.0,0.15844896514689444
ABRA,0.0,0.1646803501482119
ABRA,0.0,0.16519398121656487
ABRA,0.0,0.17071815598649256
ABRA,0.0,0.17134063810782624
ABRA,0.0,0.17319115059743181
ABRA,0.0,0.17499510709406693
ABRA,0.0,0.1764094280168017
ABRA,0.0,0.17765953188300634
ABRA,0.0,0.17838696644848545
ABRA,0.0,0.18066738739938917
ABRA,0.0,0.18154071482827505
ABRA,0.0,0.18654745237517645
ABRA,0.0,0.2028238445386057
ABRA,0.0,0.20383110676771507
ABRA,0.0,0.20562208060874
ABRA,0.0,0.20956210398409963
ABRA,0.0,0.21378895850598031
ABRA,0.0,0.22828215675630475
ABRA,0.0,0.23027228578023382
ABRA,0.0,0.2371319385165091
ABRA,0.0,0.25620209227701096
ABRA,0.0,0.2584212751140502
ABRA,0.0,0.26026383435038936
ABRA,0.0,0.2781930597583847
ABRA,0.0,0.28001878392563667
ABRA,0.0,0.2839496830729967
ABRA,0.0,0.29383887092727534
ABRA,0.0,0.2985111492075353
ABRA,0.0,0.3168429255790607
ABRA,0.0,0.32705418323065927
ABRA,0.0,0.33749727579778155
ABRA,0.0,0.3478991112217036
ABRA,0.0,0.362237554129974
ABRA,0.0,0.3820594873115431
ABRA,0.0,0.3867952718802429
ABRA,0.0,0.3906785246692869
ABRA,0.0,0.3960188867421334
ABRA,0.0,0.39789804461846096
ABRA,0.0,0.43267245818049577
ABRA,0.0,0.4627257561425751
ABRA,0.0,0.486442176638257
ABRA,0.0,0.5699690933217931
ABRA,0.0,0.6248951520790913
ABRA,0.0,0.6381806051256195
ABRA,0.0,0.6893043555452023
ABRA,0.0,0.6975949247238961
AGUSAN DEL NORTE,0.0,0.022359672522864794
AGUSAN DEL NORTE,0.0,0.033491569136888694
AGUSAN DEL NORTE,0.0,0.03351189439217984
AGUSAN DEL NORTE,0.0,0.03517732776573647
AGUSAN DEL NORTE,0.0,0.035753402089003586
AGUSAN DEL NORTE,0.0,0.037182696677865716
AGUSAN DEL NORTE,0.0,0.039112096090030433
AGUSAN DEL NORTE,0.0,0.03929747098636621
AGUSAN DEL NORTE,0.0,0.04096205415492357
AGUSAN DEL NORTE,0.0,0.041329933583406565
AGUSAN DEL NORTE,0.0,0.042734046151931084
AGUSAN DEL NORTE,0.0,0.04298549812380407
AGUSAN DEL NORTE,0.0,0.044334788518781976
