Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,34.0,34.0,34.0,38.754,38.0,39.0,1.3237352941176472,1.2941176470588236,1.3529411764705883,1.0967543859649123,1.0789473684210527,1.1025641025641026
0.15000000000000002,27.624,27.0,28.0,32.676,32.0,33.0,1.8409484126984128,1.7407407407407407,1.9285714285714286,1.2967935606060605,1.2727272727272727,1.34375
0.20000000000000004,20.593,18.975,22.0,28.751,27.0,31.0,2.704822879167616,2.5,2.9523809523809526,1.5791458384095203,1.5,1.6774193548387097
0.25000000000000006,19.035,17.0,21.0,22.358,20.0,23.0,3.3251284338296725,3.0,3.650416666666666,1.9845384434406173,1.85,2.1363636363636362
0.30000000000000004,15.384,14.0,17.0,20.551,18.0,23.0,4.314026230876966,3.7142857142857144,4.764705882352941,2.409000465707398,2.0555555555555554,2.7275119617224877
0.3500000000000001,13.596,12.0,15.0,18.12,17.0,20.0,5.184063919413919,4.384615384615385,5.928571428571429,2.579668709150327,2.2222222222222223,2.8947368421052633
0.40000000000000013,12.261,10.0,14.0,16.867,15.0,18.0,5.951583216783217,5.0,6.923076923076923,2.8657387021475262,2.2666666666666666,3.5300653594771236
0.4500000000000001,10.19,9.0,12.0,15.679,14.0,17.0,7.303982148407149,6.0,8.454545454545455,3.2737966628959274,2.466666666666667,4.0588235294117645
0.5000000000000001,8.75,7.0,11.0,15.115,13.0,17.0,8.221877164502164,6.442708333333334,10.103055555555553,3.724113091646915,2.856868131868132,4.875
0.5500000000000002,6.975,5.0,9.0,14.609,13.0,16.0,10.105189285714285,7.199166666666667,12.333333333333334,3.8929822021116136,3.0714285714285716,4.876562499999999
0.6000000000000002,6.293,5.0,8.0,13.911,13.0,15.0,11.570989285714283,8.8,13.833333333333334,4.163531684981685,3.230769230769231,5.285714285714286
0.6500000000000001,5.731,4.0,7.0,13.173,11.0,15.0,11.776875,7.39625,15.166666666666666,4.938874704462205,3.6666666666666665,6.868214285714284
0.7000000000000002,5.191,4.0,7.0,12.268,10.975000000000001,14.0,11.923054761904762,7.6,16.166666666666668,5.630971944721945,4.083333333333333,7.923076923076923
0.7500000000000002,4.591,3.0,6.0,10.808,9.0,12.0,12.341545238095238,8.25,17.0,6.6166716006216015,4.776515151515151,9.083522727272728
0.8000000000000003,4.289,3.0,6.0,10.311,9.0,11.0,13.011633333333334,8.75,18.5,7.071575505050505,4.9,9.900227272727273
0.8500000000000003,4.036,3.0,5.0,10.027,8.0,11.0,14.009633333333335,9.25,20.333333333333332,7.521030808080808,5.333333333333333,10.363636363636363
0.9000000000000002,3.809,2.0,5.0,9.563,8.0,11.0,15.569783333333334,9.75,25.5,7.910904292929293,5.221666666666667,10.802499999999998
0.9500000000000003,3.682,2.0,5.0,9.284,8.0,11.0,16.135766666666665,10.5,24.756249999999994,8.411512373737372,5.5,11.545454545454545
1.0000000000000002,3.664,2.0,5.0,8.904,8.0,10.0,17.26963333333333,11.5,28.01249999999999,8.486833982683983,5.249305555555556,12.0
