Province,Region,H0_PersistentEntropy,H0_L2_Norm,H0_Total_Persistence,H0_PersistentEntropy_scaled,H0_L2_Norm_scaled,H0_Total_Persistence_scaled
PANGASINAN,Region 1,0.9784572181796458,0.21568894852915765,24.381763473197385,0.8727071094771173,-0.33839818401224203,0.6696857199301384
QUEZON,Region 4-A,0.9745064364688912,0.5139750768018562,32.427589168136784,0.6210903832119926,-0.22804822190515414,1.4180417682686275
QUIRINO,Region 2,0.9728697883597814,0.35074121629908694,7.0674699355717365,0.5168558115723563,-0.2884360462581746,-0.9407464200228718
RIZAL,Region 4-A,0.9608884458371888,0.4508730239411961,10.22741091073168,-0.24620993149045062,-0.251392616706133,-0.6468348898935359
ROMBLON,Region 4-B,0.9713314804273004,0.3295464496047043,8.606452232800438,0.4188843126902746,-0.29627697977773637,-0.7976030368470031
SAMAR,Region 8,0.9561851198485755,2.1278224624770914,42.76475015183845,-0.5457545721348811,0.3689892564621731,2.3795188419849325
SARANGANI,Region 12,0.9670206780859029,0.4553214990107945,10.897885145651909,0.14433865258309378,-0.2497469181340702,-0.5844729312852026
SIQUIJOR,Region 7,0.9720298346208333,0.2690972244459098,4.795056822903745,0.46336097802258586,-0.3186399697843566,-1.1521074613462499
SORSOGON,Region 5,0.9776657190196145,0.2750926750069501,16.36213314768508,0.822298243063024,-0.31642197276901807,-0.07623385216681912
SOUTH COTABATO,Region 12,0.9683807248946364,0.23524804377602831,10.34494409369759,0.23095708676520252,-0.3311623617102143,-0.6359029269492806
SOUTHERN LEYTE,Region 8,0.967863681030894,0.9110260293359297,23.513668426690487,0.1980276834584611,-0.08116054120596282,0.5889427106707248
SULTAN KUDARAT,Region 12,0.9353965477225226,2.95380016739293,16.99090881766694,-1.8697336843812027,0.6745569641077473,-0.01775034860608766
SULU,BARMM,0.9362165078346025,6.071647012286182,23.520607789168544,-1.8175122016027627,1.8279940454162462,0.5895881526774207
SURIGAO DEL NORTE,Region 13,0.9654337069302477,0.5389753919478454,13.834899472735032,0.043267898464694796,-0.21879943837974983,-0.31129619106425904
SURIGAO DEL SUR,Region 13,0.9724159379738013,0.3152135721847384,11.989091501760608,0.4879510639312448,-0.3015793801586646,-0.48297795643222086
TAGUIG - PATEROS,NCR,0.9372656194804166,0.3498330998184427,1.7841135870326752,-1.750696554186002,-0.2887720009329971,-1.43216045617874
TARLAC,Region 3,0.9813643664883527,0.22897370554685026,14.210459120333738,1.0578570858002345,-0.33348353229178374,-0.2763647440694357
TAWI-TAWI,BARMM,0.8823482895027472,23.529473155441757,33.308076776480476,-5.248262300880616,8.286458823932973,1.4999374309605915
ZAMBALES,Region 3,0.9754377731732687,0.1780949865272443,7.2633994092121945,0.6804051998135052,-0.3523059453499527,-0.9225226836152044
ZAMBOANGA DEL NORTE,Region 9,0.9715325306932153,0.6126928245968813,30.176545933599208,0.43168876847342474,-0.19152791909536657,1.2086683759644434
ZAMBOANGA DEL SUR,Region 9,0.9654563987099977,1.8333879414319922,38.53399689397699,0.04471308874647709,0.26006418365207734,1.9860092247507701
ZAMBOANGA SIBUGAY,Region 9,0.964897175281459,0.693537884154735,16.172025135509276,0.009097360356163608,-0.1616195579174091,-0.09391612445850592
