Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,42.276,41.0,43.0,37.362,37.0,38.0,1.0770073737946682,1.048780487804878,1.0930232558139534,1.099361308677098,1.0810810810810811,1.131578947368421
0.15000000000000002,38.925,37.0,40.0,30.363,30.0,31.0,1.1606831546121021,1.131578947368421,1.1794871794871795,1.3857924731182798,1.3666666666666667,1.4193548387096775
0.20000000000000004,32.382,31.0,33.0,28.26,26.0,30.0,1.1883382514662757,1.1290322580645162,1.2121212121212122,1.9108306815151643,1.8275862068965518,2.0357473544973543
0.25000000000000006,27.274,25.0,29.0,21.949,19.0,24.0,1.6220301079954529,1.4615384615384615,1.7857142857142858,2.670622598666122,2.4761904761904763,2.9048701298701296
0.30000000000000004,23.76,22.0,25.0,17.994,15.0,20.024999999999977,1.8621847656691137,1.5909090909090908,2.0869565217391304,3.6335683759867585,3.2941176470588234,4.0
0.3500000000000001,22.045,20.0,24.0,14.314,12.0,17.0,2.1787472873884317,1.8,2.5458181818181815,4.687624770065676,4.142857142857143,5.25
0.40000000000000013,19.009,17.0,22.0,11.56,9.0,14.0,2.2297546391821417,1.875,2.65,6.85315066045066,6.083333333333333,7.8
0.4500000000000001,19.793,18.0,22.0,8.107,5.0,11.0,2.8814710627465745,2.1666666666666665,3.6818181818181817,8.554201515151515,6.713928571428571,10.375
0.5000000000000001,17.697,16.0,20.0,7.434,5.0,10.0,2.924310469801956,2.2941176470588234,3.6666666666666665,10.570658766233766,9.0,12.5
0.5500000000000002,16.802,15.0,18.0,6.272,5.0,8.0,3.2424237444100443,2.5625,4.0588235294117645,12.37272738095238,10.333333333333334,15.2
0.6000000000000002,15.945,14.0,18.0,5.954,4.0,7.0,3.3212565943043884,2.4991666666666665,4.235294117647059,13.691482142857144,11.199166666666667,17.0
0.6500000000000001,15.653,14.0,18.0,4.974,3.0,7.0,3.600772717852323,2.6,4.588235294117647,16.33972142857143,12.665,22.25
0.7000000000000002,13.554,12.0,15.0,4.562,3.0,6.0,4.271112391774892,3.0833333333333335,5.9287946428571425,17.706599999999998,13.995000000000001,22.75
0.7500000000000002,13.009,11.0,14.0,4.128,3.0,5.0,4.606338911088911,3.25,6.5,20.222066666666667,16.0,26.0
0.8000000000000003,11.479,10.0,13.0,3.76,3.0,5.0,5.298394827394828,3.7981818181818183,7.600384615384614,22.232016666666667,17.0,28.341666666666658
0.8500000000000003,10.865,9.0,12.0,3.337,2.0,4.0,5.655482595182595,4.249305555555556,7.818181818181818,25.431483333333336,19.666666666666668,34.5
0.9000000000000002,10.588,9.0,13.0,2.937,2.0,4.0,6.395336810411811,4.222222222222222,8.911363636363633,27.6705,20.333333333333332,36.67499999999999
0.9500000000000003,9.498,8.0,11.0,2.874,2.0,4.0,6.954399242424242,4.444444444444445,9.7,29.553833333333333,21.495833333333334,40.0
1.0000000000000002,9.506,8.0,11.0,2.544,1.0,4.0,7.5081260101010106,4.333333333333333,10.729090909090907,32.21488333333333,22.5,44.0
