Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,40.0,40.0,40.0,39.47,38.0,40.0,1.1062499999999997,1.1,1.125,1.0695688259109313,1.0512820512820513,1.0769230769230769
0.15000000000000002,37.34,37.0,38.0,35.19,34.0,36.0,1.3066429587482222,1.2432432432432432,1.3421052631578947,1.110486461251167,1.0857142857142856,1.1428571428571428
0.20000000000000004,35.38,35.0,36.0,32.11,31.0,33.0,1.4965714285714287,1.4285714285714286,1.5714285714285714,1.2000562072336267,1.125,1.2580645161290323
0.25000000000000006,26.48,25.0,27.0,32.18,31.0,33.0,1.7136743589743586,1.52,1.8518518518518519,1.447973484848485,1.3125,1.606060606060606
0.30000000000000004,23.33,21.0,25.0,27.48,26.0,29.0,2.2506259153889587,1.952159090909091,2.5401442307692306,1.6552919877057803,1.3846153846153846,1.8275862068965518
0.3500000000000001,19.91,18.0,22.0,26.74,25.0,29.0,2.420355288846001,2.0791666666666666,2.739285714285714,2.011317086999846,1.6538461538461537,2.3276785714285717
0.40000000000000013,18.4,16.0,20.52499999999999,21.94,20.475,23.0,2.825071004717677,2.427287581699346,3.2777777777777777,2.4113993977037453,1.9761363636363636,2.76195652173913
0.4500000000000001,15.75,14.0,18.0,20.17,18.0,22.0,3.446838558500323,2.8983333333333334,4.065624999999999,2.823439659755449,2.3941666666666666,3.21547619047619
0.5000000000000001,14.51,12.0,17.0,17.9,15.0,21.0,4.091925890286184,3.142857142857143,5.072051282051282,3.1341833047413545,2.498529411764706,3.8420833333333335
0.5500000000000002,12.73,10.0,15.0,17.11,14.0,20.0,4.9177253996004,3.9918560606060605,5.778846153846152,3.301293213709235,2.594607843137255,4.0
0.6000000000000002,12.16,9.0,15.0,15.36,12.0,19.0,5.719449883449884,4.4125,6.853846153846152,3.586676942467577,2.5923076923076924,4.6402777777777775
0.6500000000000001,11.1,9.0,14.0,13.31,10.475,17.0,6.736150987900988,4.9475,8.0375,3.9309456123941424,2.2379545454545453,5.189010989010988
0.7000000000000002,9.34,7.0,11.0,13.68,11.0,17.0,7.6640018037518045,6.052777777777778,9.684166666666666,4.166992588294059,2.631818181818182,5.4660714285714285
0.7500000000000002,10.04,8.0,12.0,10.6,8.475,13.0,7.927242424242425,6.1475,9.762499999999996,4.9769611777111775,3.3158333333333334,6.652272727272727
0.8000000000000003,8.47,6.0,10.0,10.86,8.475,13.0,8.36287085137085,6.067857142857143,10.691666666666666,5.8757045454545445,3.952272727272727,7.739772727272726
0.8500000000000003,7.97,6.0,10.0,10.37,8.0,12.0,9.011646825396825,6.639285714285714,11.512499999999996,6.067009379509381,4.151988636363637,8.178749999999999
0.9000000000000002,7.58,6.0,9.0,9.71,8.0,12.0,9.799888888888889,6.825,13.155357142857142,6.473021173271174,3.8941666666666666,8.881249999999998
0.9500000000000003,6.87,5.0,8.524999999999991,8.94,7.0,11.0,10.915329365079366,7.844642857142857,13.59583333333333,6.82291305916306,3.7631944444444443,9.262777777777774
1.0000000000000002,6.7,4.0,9.0,8.37,6.475,10.0,12.066948412698412,8.334821428571429,16.19910714285714,6.7026626984126985,3.6166666666666667,10.254999999999992
