Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,39.3352,38.0,40.0,40.0,40.0,40.0,1.0676647031039135,1.0512820512820513,1.0769230769230769,1.1083350000000003,1.1,1.125
0.15000000000000002,36.4662,35.0,37.0,36.0,36.0,36.0,1.1244924603174602,1.0571428571428572,1.162162162162162,1.2998972222222225,1.25,1.3611111111111112
0.20000000000000004,33.8403,32.0,35.0,33.5633,33.0,35.0,1.1452973004201679,1.0625,1.2285714285714286,1.5632266997708173,1.4705882352941178,1.6764705882352942
0.25000000000000006,26.3517,26.0,27.0,32.1519,30.0,34.0,1.2039458689458684,1.1538461538461537,1.2962962962962963,1.861130582413317,1.7419354838709677,1.9411764705882353
0.30000000000000004,24.023,22.0,26.0,27.0569,25.0,29.0,1.366110038106821,1.1818181818181819,1.72,2.4398520787756306,2.1153846153846154,2.6785714285714284
0.3500000000000001,23.24,21.0,26.0,23.5888,21.0,26.0,1.5905349655803134,1.2380952380952381,2.0416666666666665,2.792883463702964,2.4347826086956523,3.142989417989416
0.40000000000000013,19.3805,17.0,21.0,21.3402,19.0,24.0,1.6671340342724013,1.3529411764705883,2.1,3.479791932021016,3.1818181818181817,3.857142857142857
0.4500000000000001,18.129,16.0,20.0,17.8597,15.0,21.0,1.7692412715612562,1.4705882352941178,2.1578947368421053,4.468004527944966,4.066666666666666,4.944444444444445
0.5000000000000001,14.7437,13.0,17.0,17.876,15.0,20.0,1.6782962866300368,1.3846153846153846,2.0,5.094466163475757,4.625,5.611111111111111
0.5500000000000002,13.9669,12.0,16.0,16.1543,13.0,19.0,1.8336624640800376,1.4166666666666667,2.4,5.788076431985198,5.111111111111111,6.5625
0.6000000000000002,13.1131,11.0,15.0,14.6282,11.0,18.0,2.036457715201465,1.4545454545454546,2.6875,6.700074554940243,5.833088235294118,7.769230769230769
0.6500000000000001,11.1646,9.0,13.0,13.3385,10.0,16.0,2.2108191325341324,1.5555555555555556,2.857142857142857,7.754668955709324,6.933333333333334,8.76923076923077
0.7000000000000002,10.2488,8.0,13.0,12.8028,10.0,15.0,2.3516228710178706,1.5,3.1666666666666665,8.227257946057211,7.230769230769231,9.25
0.7500000000000002,8.3997,7.0,9.0,12.1755,10.0,14.0,2.470397817460318,1.7142857142857142,2.888888888888889,9.202891779331779,8.069642857142858,10.5
0.8000000000000003,7.854,6.0,9.0,11.3931,9.0,14.0,2.675314484126984,1.5714285714285714,3.5555555555555554,9.901391952214452,8.75,11.222222222222221
0.8500000000000003,8.2061,6.0,10.0,10.0916,8.0,12.0,3.11168623015873,2.142857142857143,4.0,10.83702425962926,9.363636363636363,12.555555555555555
0.9000000000000002,8.4642,6.0,10.0,8.8367,7.0,11.0,3.209028892496393,1.7142857142857142,4.555555555555555,12.469077456709956,10.666666666666666,14.444444444444445
0.9500000000000003,6.7327,5.0,8.0,9.2244,7.0,11.0,2.8865065476190472,1.6,4.75,12.681472320734821,10.75,14.7
1.0000000000000002,5.8613,4.0,8.0,9.3536,7.0,11.0,3.3638103571428566,1.75,5.857142857142857,12.651952081529583,10.333333333333334,15.428571428571429
