Epsilon,Num_High_Mean,Num_High_CI_Low,Num_High_CI_High,Num_Low_Mean,Num_Low_CI_Low,Num_Low_CI_High,Size_High_Mean,Size_High_CI_Low,Size_High_CI_High,Size_Low_Mean,Size_Low_CI_Low,Size_Low_CI_High
0.1,40.0,40.0,40.0,41.0,41.0,41.0,1.0999999999999999,1.1,1.1,1.0243902439024386,1.024390243902439,1.024390243902439
0.15000000000000002,31.648,30.0,33.0,37.354,36.0,38.0,1.4162986803519062,1.3870967741935485,1.4545454545454546,1.1894298245614034,1.1388888888888888,1.2105263157894737
0.20000000000000004,30.94,29.0,33.0,29.029,27.0,31.0,1.6605447498483163,1.5483870967741935,1.75,1.5159836023203097,1.3928571428571428,1.6333333333333333
0.25000000000000006,25.402,23.0,27.0,23.778,22.0,25.0,2.143663619601011,1.92,2.3461538461538463,1.9966280303030304,1.8331521739130434,2.217391304347826
0.30000000000000004,21.663,20.0,23.0,21.466,19.0,24.0,2.592731382557184,2.2857142857142856,2.909090909090909,2.330443204209081,2.1,2.652173913043478
0.3500000000000001,18.614,16.0,21.0,18.444,16.0,21.0,3.51264932233659,3.062408088235294,4.055729166666667,2.8265047865318373,2.3529411764705883,3.1578947368421053
0.40000000000000013,16.703,14.0,19.0,17.43,15.0,19.0,4.0874664686319875,3.4609375,4.833333333333333,3.0161650769079564,2.375,3.6842105263157894
0.4500000000000001,15.381,13.0,18.0,14.95,13.0,17.0,4.955311614537852,4.0,5.866666666666666,3.319313637523467,2.642857142857143,4.125
0.5000000000000001,12.725,11.0,15.0,13.347,11.0,15.0,5.706327934565435,4.333333333333333,6.923214285714286,3.9744754828504827,2.9166666666666665,4.939062499999999
0.5500000000000002,11.802,10.0,14.0,10.806,9.0,13.0,6.590092696192696,5.090909090909091,8.0,4.833975874125874,3.4,6.181818181818182
0.6000000000000002,10.8,9.0,12.0,9.715,8.0,11.0,7.095976923076924,5.6,8.417613636363635,5.866586616161616,4.7,7.27340909090909
0.6500000000000001,9.348,8.0,11.0,9.409,8.0,11.0,8.064828102453102,6.0,9.802499999999998,6.192367532467532,4.623660714285714,8.100277777777777
0.7000000000000002,9.229,8.0,11.0,8.753,7.975000000000001,10.0,8.77636515151515,7.0,10.444444444444445,6.241321428571428,4.5,8.44722222222222
0.7500000000000002,8.638,7.0,10.0,8.232,7.0,10.0,8.733900974025973,6.142410714285715,10.9,7.476530086580087,5.247916666666667,10.127430555555554
0.8000000000000003,8.196,7.0,9.0,7.751,7.0,9.0,9.718507936507937,7.372767857142858,11.88888888888889,7.55872261904762,5.5,10.557291666666664
0.8500000000000003,8.004,7.0,9.0,7.233,6.0,9.0,10.27765,8.0,13.125,7.442421428571428,4.708928571428572,10.428571428571429
0.9000000000000002,8.031,7.0,9.0,6.911,6.0,8.0,10.571859126984128,8.0,13.252083333333331,7.615175000000001,4.571428571428571,10.833928571428572
0.9500000000000003,7.828,7.0,9.0,6.644,6.0,8.0,10.853626984126985,8.0,13.891666666666664,7.926721428571429,4.333333333333333,11.334375
1.0000000000000002,7.553,6.0,9.0,6.293,5.0,7.0,11.076517857142857,7.714285714285714,14.375,8.28959880952381,3.9850000000000008,11.857142857142858
