Province,Region,H0_PersistentEntropy,H0_L2_Norm,H0_Total_Persistence,H0_PersistentEntropy_scaled,H0_L2_Norm_scaled,H0_Total_Persistence_scaled
CATANDUANES,Region 5,0.9738494473441415,0.5281648404703259,12.261832777101585,0.5931839753445624,-0.31017166244643973,-0.7848982386228823
CAVITE,Region 4-A,0.9767126932629684,0.2783942313346652,14.874227590761702,0.7554090922446347,-0.3602938033629491,-0.6288796279459234
CEBU,Region 7,0.963911828225569,1.1137330277448576,50.62601859568386,0.03014067800902906,-0.19266411702159814,1.5063048137908608
COTABATO,Region 12,0.9300135297475781,4.69400863754198,42.9163492082003,-1.8904611805832063,0.5257994334144961,1.0458644927780507
DAVAO DE ORO,Region 11,0.9635150463080743,1.1128203101293304,20.15257961382612,0.007659901025756517,-0.19284727452399902,-0.3136435292535424
DAVAO DEL NORTE,Region 11,0.9674027741522697,1.0768144675545441,16.263385791950792,0.22792987499245887,-0.2000726639386955,-0.5459157009672263
DAVAO DEL SUR,Region 11,0.9624546356082111,1.0848931736473142,32.12089264608227,-0.05242060013422456,-0.19845148822628428,0.4011334109224247
DAVAO OCCIDENTAL,Region 11,0.9471272390645508,2.7615861373607515,20.577081890436173,-0.9208366449173374,0.1380150051365088,-0.28829121455762013
DAVAO ORIENTAL,Region 11,0.9698704623681592,0.8643395258785392,16.208444675112386,0.36774357617102105,-0.24271058280659372,-0.5491969189031014
DINAGAT ISLANDS,Region 13,0.9700099590157586,0.8942508209004387,10.555241349723238,0.3756471445705,-0.23670820266558742,-0.8868200546135258
EASTERN SAMAR,Region 8,0.9765656655386253,0.6520429228638515,29.860617847474945,0.7470788298622559,-0.285312713974953,0.2661442691652562
GUIMARAS,Region 6,0.9699543101575884,0.46341034342127874,5.471345597260262,0.3724942045933016,-0.32316612179176324,-1.1904427490003942
IFUGAO,CAR,0.9759718866089757,0.5737357986732505,14.071572001722682,0.7134366422870179,-0.3010268155140821,-0.6768161837831748
ILOCOS NORTE,Region 1,0.9469700592114711,1.1842880321186398,17.986637998252917,-0.9297421042327648,-0.17850565424719345,-0.44299886249112563
ILOCOS SUR,Region 1,0.9721990807588474,0.605109639103298,29.666633952634914,0.4996778917536039,-0.2947309424465155,0.25455907629609575
ILOILO,Region 6,0.9748317110489934,0.6782346665364053,47.22465781675904,0.6488368423576689,-0.2800567462221907,1.3031672251063076
ISABELA,Region 2,0.9639626003253041,0.6658596559487124,41.21032738873827,0.03301731174860318,-0.2825400729301091,0.9439766951659729
KALINGA,CAR,0.9462692172161896,1.6472585106417168,13.875278982414162,-0.9694502459140101,-0.08560012126627416,-0.6885392832159105
LA UNION,Region 1,0.9612223381435281,0.7149632410732056,17.720801237301643,-0.12223982137169596,-0.27268632423792855,-0.45887528434497665
LAGUNA,Region 4-A,0.9737723682010316,0.2958217382508708,14.417149941708761,0.5888168433007057,-0.3567965786074012,-0.6561774235945136
LANAO DEL NORTE,Region 10,0.8642162936581825,35.49105707443864,53.33857181361347,-5.618385577896944,6.7059260980706155,1.668305129453619
LANAO DEL SUR,BARMM,0.9220465047154537,6.823128310336958,39.25839660007156,-2.3418550195419328,0.9530556131437142,0.8274026121855044
LEYTE,Region 8,0.9692191800963129,1.5043745224478904,85.82915047269269,0.3308433776968022,-0.11427303604894995,3.6087219898660137
MAGUINDANAO DEL NORTE,BARMM,0.9394699057663393,6.4951469623965075,52.28948665021542,-1.3546840421238322,0.8872387126030697,1.6056511964342632
MAGUINDANAO DEL SUR,BARMM,0.9445574835690577,5.251474444791719,45.99356919213328,-1.0664332501267733,0.637667598543288,1.229643600028667
MARINDUQUE,Region 4-B,0.9737146266816006,0.42954242732178755,10.762673548745276,0.5855453378117437,-0.3299624877419508,-0.8744316961112586
MASBATE,Region 5,0.974802633380749,0.7187386890653834,31.85487824077929,0.6471893666382059,-0.2719286949198044,0.38524637971320264
MISAMIS OCCIDENTAL,Region 10,0.9676445502767534,3.452196045357535,60.461072316242124,0.2416283700466625,0.27660155559870336,2.093678287888713
MISAMIS ORIENTAL,Region 10,0.9584046866433061,0.9335771539183422,26.164918506615038,-0.28188166037742246,-0.22881648148960898,0.045428061329554695
MOUNTAIN PROVINCE,CAR,0.9732337259393191,0.6126752234221762,15.02285882364387,0.5582985761483568,-0.2932127362626142,-0.6200030070246815
NATIONAL CAPITAL REGION - FOURTH DISTRICT,NCR,0.9744810211627916,0.1623141118341175,5.904830209561078,0.6289675368919102,-0.3835879136161358,-1.1645539872376736
NATIONAL CAPITAL REGION - MANILA,NCR,0.9537354515169437,0.20699627704412635,2.5917157876621557,-0.5464300909636446,-0.37462142316771635,-1.3624212875460247
NATIONAL CAPITAL REGION - SECOND DISTRICT,NCR,0.9739957662236265,0.16055268146728915,7.304823719340755,0.6014740761609357,-0.38394138459243005,-1.0809429491164648
NATIONAL CAPITAL REGION - THIRD DISTRICT,NCR,0.9712957627946662,0.15636239508938843,4.593829012086225,0.44849791403193207,-0.3847822606468244,-1.242850186708106
NEGROS OCCIDENTAL,NIR,0.960415322499709,0.7851827335919974,35.35687179124134,-0.16796352477345733,-0.2585951895311983,0.5943940037575386
NEGROS ORIENTAL,NIR,0.9761530529352614,0.7185866427800016,27.21615247488764,0.7237011215854291,-0.27195920645744337,0.10821032623404171
NORTHERN SAMAR,Region 8,0.9705804342726291,0.961691476762387,30.93270556373036,0.40796899810948256,-0.2231747045958509,0.33017197092740075
NUEVA ECIJA,Region 3,0.9711003541684357,0.48311735111905535,20.855566066567455,0.43742649783778087,-0.31921146347432205,-0.27165945812159886
NUEVA VIZCAYA,Region 2,0.9714971358117737,0.44759754627985937,15.446160160422071,0.4599072592879474,-0.326339318387428,-0.5947224153941598
OCCIDENTAL MINDORO,Region 4-B,0.9654832276136253,0.7100760863668955,12.843005880410864,0.1191726566273988,-0.273667042736867,-0.7501891587904618
ORIENTAL MINDORO,Region 4-B,0.9719565916566976,0.41829640409756863,18.115120228575694,0.4859390009777215,-0.3322192575146044,-0.43532558930637616
PALAWAN,Region 4-B,0.9680033901779919,1.048887513658865,28.063069102873172,0.26195943715621156,-0.20567684100088868,0.15879025962182433
PAMPANGA,Region 3,0.9618031276733393,0.8496737505162407,17.009189993349224,-0.0893335841713073,-0.24565360345222834,-0.5013744491124977
PANGASINAN,Region 1,0.9773063061163132,0.23214743792693698,27.25580956768676,0.7890418703074775,-0.369574271966282,0.1105787448550148
QUEZON,Region 4-A,0.9748842455662454,0.6292367307373055,39.87072977802812,0.6518133307362841,-0.2898892939796679,0.8639726479230728
QUIRINO,Region 2,0.9752287133524196,0.41058308840370633,8.603747256950573,0.67133010591545,-0.3337671093514525,-1.0033680570466281
RIZAL,Region 4-A,0.969885693905771,0.27991419634942416,13.66134170995637,0.36860656106288264,-0.35998878788926486,-0.7013161406213645
ROMBLON,Region 4-B,0.9744057318005177,0.3936797803223532,12.771781303264772,0.624701809831619,-0.3371591417148303,-0.7544428648207605
SAMAR,Region 8,0.9696834513842929,1.9452434699592127,58.677871542137936,0.3571479516318131,-0.025802676828767634,1.9871811742521948
SARANGANI,Region 12,0.9641718575176857,1.1073291929816702,19.269273039378138,0.044873356761390204,-0.19394919179287431,-0.36639675928852117
SIQUIJOR,NIR,0.9728956985204185,0.6095112322645971,10.541181768446247,0.5391466977902956,-0.2938476628907213,-0.8876597272105107
SORSOGON,Region 5,0.9777958743078887,0.3924017494089511,20.319861070115305,0.8167797102836666,-0.33741560762072237,-0.3036530713542286
SOUTH COTABATO,Region 12,0.9563610956987135,1.5030363870904666,18.547879921975515,-0.3976669576523038,-0.114541563275521,-0.409480121474265
SOUTHERN LEYTE,Region 8,0.968417141019229,0.8635399835118374,31.275199365399313,0.2854016354479687,-0.24287102912696434,0.35062653882902434
SULTAN KUDARAT,Region 12,0.9464049416252595,3.125785879292015,29.98968575158095,-0.9617604041219475,0.21109994835703141,0.27385252022145573
SULU,Region 9,0.9506909369847925,9.12646648655889,31.97032737959828,-0.7189254825172138,1.4152726892299825,0.3921412847819944
SURIGAO DEL NORTE,Region 13,0.9564408930109508,1.2023021135362268,17.633567744883866,-0.3931458202184264,-0.1748907200064583,-0.4640850819683505
SURIGAO DEL SUR,Region 13,0.9728846400389296,0.9263973760620589,24.028353455297808,0.5385201489352107,-0.23025726685145434,-0.08217283160761404
TARLAC,Region 3,0.9731360609531807,0.30744755686457864,15.382450308703106,0.5527650962299306,-0.3544635942709233,-0.5985273236337767
TAWI-TAWI,BARMM,0.9012737089949381,27.66288535084743,59.88109208970899,-3.518795215961601,5.135025792361055,2.0590404495762766
ZAMBALES,Region 3,0.9650856340184402,0.547979937439475,8.430664077185218,0.09664589179958122,-0.3061953135637633,-1.0137050080684784
ZAMBOANGA DEL NORTE,Region 9,0.9764617881253187,0.6592290923660552,38.74565599210805,0.7411933676998402,-0.2838706459843043,0.7967804884261763
ZAMBOANGA DEL SUR,Region 9,0.9642234901396267,4.015558758827283,78.57950610226919,0.04779874576662881,0.38965306878255096,3.175755488531247
ZAMBOANGA SIBUGAY,Region 9,0.9692181126161996,1.6852853625136617,30.01568725047822,0.33078289665847066,-0.07796917047213317,0.275405393360025
